control_number,sequence_number,violator_id,status_description,gdate_happened,gdate_paid,original_fine,actual_fine,is_discounted,violation_type_description,vehicle_make,vehicle_model,district,city,region
103163980,5,2764249003,Issued to violator but un-paid,2026-01-03 04:00:46,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,ميتسوبيشي,باجيرو,الملقا,الرياض,منطقة الرياض
101571189,6,2698747635,Issued to violator but un-paid,2026-01-03 03:46:56,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,مازدا,مازدا CX-5,العليا,الرياض,منطقة الرياض
102218740,5,2374261989,Issued to violator but un-paid,2026-01-03 03:30:35,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,كيا,كارينز,السلي,الرياض,منطقة الرياض
102218740,9,1579725265,Issued to violator but un-paid,2026-01-03 00:39:18,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,بي إم دبليو,بي إم دبليو 3 Series,العليا,الرياض,منطقة الرياض
103163980,4,1655953038,Issued to violator but un-paid,2026-01-02 22:53:24,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,شيفروليه,كابريس,النرجس,الرياض,منطقة الرياض
102218740,4,2424894008,Issued to violator but un-paid,2026-01-02 20:46:28,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,ميتسوبيشي,باجيرو,النسيم,الرياض,منطقة الرياض
101571189,3,1340120822,Issued to violator but un-paid,2026-01-02 20:45:16,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,هيونداي,أكسنت,الياسمين,الرياض,منطقة الرياض
102253799,1,1845342604,Issued to violator but un-paid,2026-01-02 15:27:53,,150,150,True,عدم ربط حزام,مازدا,مازدا 3,العليا,الرياض,منطقة الرياض
102218740,4,2122678127,Issued to violator but un-paid,2026-01-02 15:23:07,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,شيفروليه,تاهو,الملقا,الرياض,منطقة الرياض
103163980,1,1604527981,Issued to violator but un-paid,2026-01-02 15:19:10,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,كيا,ريو,الملقا,الرياض,منطقة الرياض
100925051,8,2559078978,Issued to violator but un-paid,2026-01-02 14:37:33,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,مرسيدس بنز,مرسيدس بنز E-Class,العليا,الرياض,منطقة الرياض
102253799,8,2238711823,Issued to violator but un-paid,2026-01-02 14:23:55,,150,150,True,عدم ربط حزام,تويوتا,كامري,الملز,الرياض,منطقة الرياض
102253799,1,1334348678,Issued to violator but un-paid,2026-01-02 14:07:59,,150,150,False,عدم ربط حزام,هيونداي,كريتا,النسيم,الرياض,منطقة الرياض
102253799,6,2415623374,Issued to violator but un-paid,2026-01-02 12:08:09,,150,150,False,عدم ربط حزام,مرسيدس بنز,مرسيدس بنز E-Class,النرجس,الرياض,منطقة الرياض
102253799,2,1455778122,Issued to violator but un-paid,2026-01-02 11:48:22,,150,150,True,عدم ربط حزام,تويوتا,اف جي كروزر,الروضة,الرياض,منطقة الرياض
102218740,3,2000016215,Issued to violator but un-paid,2026-01-02 11:46:26,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,فورد,إكسبلورر,الملقا,الرياض,منطقة الرياض
102218740,1,2027520960,Issued to violator but un-paid,2026-01-02 10:57:25,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,تويوتا,كورولا,العليا,الرياض,منطقة الرياض
100925051,9,2571246758,Issued to violator but un-paid,2026-01-02 07:41:27,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,ميتسوبيشي,باجيرو,العليا,الرياض,منطقة الرياض
102253799,7,2884930859,Issued to violator but un-paid,2026-01-02 06:54:18,,150,150,False,عدم ربط حزام,كيا,سيراتو,النرجس,الرياض,منطقة الرياض
101571189,10,2438093409,Issued to violator but un-paid,2026-01-02 04:58:53,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,هيونداي,سوناتا,الروضة,الرياض,منطقة الرياض
103163980,7,1554263534,Issued to violator but un-paid,2026-01-02 03:33:10,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,مرسيدس بنز,مرسيدس بنز E-Class,العقيق,الرياض,منطقة الرياض
101571189,6,2484094336,Issued to violator but un-paid,2026-01-02 02:44:43,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,تويوتا,كورولا,العليا,الرياض,منطقة الرياض
101571189,9,2340218866,Issued to violator but un-paid,2026-01-02 02:31:48,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,هيونداي,كريتا,العليا,الرياض,منطقة الرياض
102218740,5,2605929895,Issued to violator but un-paid,2026-01-02 00:11:45,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,ميتسوبيشي,لانسر,الياسمين,الرياض,منطقة الرياض
102253799,8,1465845352,Issued to violator but un-paid,2026-01-02 00:06:49,,150,150,False,عدم ربط حزام,كيا,سبورتاج,الروضة,الرياض,منطقة الرياض
103163980,2,1972605392,Issued to violator but un-paid,2026-01-02 00:00:01,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,مازدا,مازدا 3,الغدير,الرياض,منطقة الرياض
102218740,10,2734582991,Issued to violator but un-paid,2026-01-01 23:59:00,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,لكزس,لكزس RX,الملقا,الرياض,منطقة الرياض
103163980,7,1107793526,Issued to violator but un-paid,2026-01-01 23:25:05,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,تويوتا,كروزر,الروضة,الرياض,منطقة الرياض
103163980,6,1921323656,Issued to violator but un-paid,2026-01-01 21:49:10,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,هيونداي,توسان,السلي,الرياض,منطقة الرياض
103163980,7,1190886495,Issued to violator but un-paid,2026-01-01 21:14:35,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,جيب,رانجلر,الروضة,الرياض,منطقة الرياض
100925051,4,1607885928,Issued to violator but un-paid,2026-01-01 21:12:48,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,شيفروليه,كابريس,الملقا,الرياض,منطقة الرياض
101571189,4,1202353571,Issued to violator but un-paid,2026-01-01 21:07:53,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,ميتسوبيشي,باجيرو,العليا,الرياض,منطقة الرياض
101571189,6,2141763337,Issued to violator but un-paid,2026-01-01 20:34:58,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,تويوتا,كامري,الغدير,الرياض,منطقة الرياض
102218740,2,1092848381,Issued to violator but un-paid,2026-01-01 19:01:41,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,نيسان,نافارا,الملقا,الرياض,منطقة الرياض
101571189,6,1579725265,Issued to violator but un-paid,2026-01-01 18:18:05,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,بي إم دبليو,بي إم دبليو 3 Series,النسيم,الرياض,منطقة الرياض
101571189,6,1733117010,Issued to violator but un-paid,2026-01-01 14:51:48,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,بي إم دبليو,بي إم دبليو 3 Series,الملز,الرياض,منطقة الرياض
102253799,9,1826457633,Issued to violator but un-paid,2026-01-01 13:37:06,,150,150,False,عدم ربط حزام,جيب,شيروكي,الغدير,الرياض,منطقة الرياض
102253799,5,2866299617,Issued to violator but un-paid,2026-01-01 13:28:30,,150,150,True,عدم ربط حزام,ميتسوبيشي,لانسر,الملقا,الرياض,منطقة الرياض
102253799,8,1020871790,Issued to violator but un-paid,2026-01-01 12:01:29,,150,150,True,عدم ربط حزام,تويوتا,كامري,الملقا,الرياض,منطقة الرياض
102218740,6,1129926907,Issued to violator but un-paid,2026-01-01 11:58:49,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,شيفروليه,سبارك,السلي,الرياض,منطقة الرياض
102218740,1,2318091539,Issued to violator but un-paid,2026-01-01 11:58:46,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,تويوتا,كامري,الملقا,الرياض,منطقة الرياض
103163980,3,1755763960,Issued to violator but un-paid,2026-01-01 11:36:06,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,بي إم دبليو,بي إم دبليو 3 Series,العقيق,الرياض,منطقة الرياض
100925051,10,1703856283,Issued to violator but un-paid,2026-01-01 09:57:19,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,مازدا,مازدا 3,الروضة,الرياض,منطقة الرياض
102218740,2,1858105114,Issued to violator but un-paid,2026-01-01 09:10:30,,1000,1000,True,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,نيسان,باترول,العليا,الرياض,منطقة الرياض
100925051,10,2339413205,Issued to violator but un-paid,2026-01-01 08:56:45,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,مازدا,مازدا CX-5,العليا,الرياض,منطقة الرياض
103163980,7,1893169538,Issued to violator but un-paid,2026-01-01 07:51:09,,300,300,False,عدم امتلاك لوحة أمامية أو خلفية,لكزس,لكزس RX,الياسمين,الرياض,منطقة الرياض
100925051,8,2734926089,Issued to violator but un-paid,2026-01-01 07:45:17,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,مرسيدس بنز,مرسيدس بنز E-Class,الروضة,الرياض,منطقة الرياض
100925051,10,1716477497,Issued to violator but un-paid,2026-01-01 06:51:09,,100,100,True,وقوف المركبة في اماكن غير مخصصة للوقوف,تويوتا,كامري,الملز,الرياض,منطقة الرياض
102218740,5,1882163277,Issued to violator but un-paid,2026-01-01 04:15:19,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,بي إم دبليو,بي إم دبليو X5,الياسمين,الرياض,منطقة الرياض
102253799,8,1240772421,Issued to violator but un-paid,2026-01-01 04:10:14,,150,150,False,عدم ربط حزام,مازدا,مازدا CX-5,الروضة,الرياض,منطقة الرياض
102218740,3,2970314518,Issued to violator but un-paid,2026-01-01 02:35:46,,1000,1000,False,تجاوز السرعة المحددة بمقدار لا يزيد على 25 كم/س,فورد,إكسبلورر,الملز,الرياض,منطقة الرياض
100925051,9,2227820278,Issued to violator but un-paid,2026-01-01 01:44:51,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,فورد,إكسبلورر,الملز,الرياض,منطقة الرياض
103163980,9,1905176331,Issued to violator but un-paid,2026-01-01 01:14:01,,300,300,True,عدم امتلاك لوحة أمامية أو خلفية,تويوتا,كامري,العليا,الرياض,منطقة الرياض
100925051,6,2522079500,Issued to violator but un-paid,2026-01-01 00:04:11,,100,100,False,وقوف المركبة في اماكن غير مخصصة للوقوف,ميتسوبيشي,باجيرو,السلي,الرياض,منطقة الرياض
101571189,1,2993806185,Issued to violator but un-paid,2025-12-31 23:46:43,,1200,1200,True,دخول أو خروج الشاحنات في أوقات المنع,هوندا,هوندا سيفيك,الملقا,الرياض,منطقة الرياض
102253799,4,1463213502,Issued to violator but un-paid,2025-12-31 23:43:56,,150,150,True,عدم ربط حزام,كيا,ريو,العقيق,الرياض,منطقة الرياض
101571189,3,2808153480,Issued to violator but un-paid,2025-12-31 22:08:22,,1200,1200,False,دخول أو خروج الشاحنات في أوقات المنع,هوندا,هوندا CR-V,النرجس,الرياض,منطقة الرياض
